Order_ID,Date,Brand,Model_Name,Laptop_Type,City,State,Quantity,Unit_Price,Unit_Cost,Revenue,Profit
1335,2022-02-25,MSI,Stealth 15M,Gaming,Hyderabad,Tamil Nadu,1,123214,97258,123214,25956
1336,2025-12-05,Dell,XPS 13,Student,Jaipur,Gujarat,1,159741,112132,159741,47609
1337,2022-05-08,Lenovo,Legion 5,Student,Pune,West Bengal,1,165959,114988,165959,50971
1338,2023-09-04,Dell,G15,Gaming,Pune,Gujarat,4,150454,127543,601816,91644
1339,2024-04-21,MSI,GF63 Thin,2-in-1,Pune,Tamil Nadu,3,53766,44745,161298,27063
1340,2025-12-11,HP,Envy x360,2-in-1,Mumbai,Telangana,3,101955,82303,305865,58956
1341,2023-07-26,Dell,XPS 13,Business,Ahmedabad,Maharashtra,5,61016,44262,305080,83770
1342,2025-05-15,Acer,Nitro 5,Business,Mumbai,Rajasthan,5,116573,82015,582865,172790
1343,2025-04-28,Dell,XPS 13,Student,Chandigarh,Telangana,5,82254,59562,411270,113460
1344,2023-07-23,Acer,Nitro 5,2-in-1,Hyderabad,Karnataka,3,91152,66286,273456,74598
1345,2025-07-08,Acer,Aspire 7,Gaming,Ahmedabad,Tamil Nadu,2,86893,73520,173786,26746
1346,2025-06-06,HP,Pavilion 14,Business,Ahmedabad,Rajasthan,4,41373,35156,165492,24868
1347,2025-09-26,Lenovo,Legion 5,Business,Delhi,Telangana,4,86962,56637,347848,121300
1348,2023-02-10,Samsung,Galaxy Book2,2-in-1,Mumbai,Maharashtra,2,123453,103738,246906,39430
1349,2025-12-21,Dell,Inspiron 15,Business,Mumbai,Rajasthan,5,141105,95652,705525,227265
1350,2025-10-31,MSI,Katana GF66,Business,Bengaluru,Karnataka,4,123050,86137,492200,147652
1351,2023-12-28,Dell,Latitude 5420,Gaming,Pune,Punjab,1,69476,53486,69476,15990
1352,2026-01-18,MSI,Stealth 15M,Business,Pune,Delhi,1,125076,103292,125076,21784
1353,2024-04-23,Lenovo,Legion 5,2-in-1,Chandigarh,Tamil Nadu,4,80917,58250,323668,90668
1354,2026-01-28,Lenovo,IdeaPad 3,Ultrabook,Chennai,Karnataka,4,140825,102031,563300,155176
1355,2025-11-12,Asus,ROG Strix G15,Business,Hyderabad,Maharashtra,1,94360,63589,94360,30771
1356,2026-01-03,MSI,GF63 Thin,Student,Delhi,Punjab,5,155839,131608,779195,121155
1357,2025-12-25,Samsung,Galaxy Book3,Student,Pune,West Bengal,2,156661,125987,313322,61348
1358,2022-12-06,Acer,Predator Helios 300,2-in-1,Ahmedabad,West Bengal,4,52560,38898,210240,54648
1359,2025-09-30,Lenovo,Yoga Slim 7,Workstation,Hyderabad,Telangana,4,77083,61338,308332,62980
1360,2022-02-04,Samsung,Galaxy Book3,Ultrabook,Kolkata,Karnataka,3,153455,109919,460365,130608
1361,2024-09-15,Apple,MacBook Air M1,Workstation,Chennai,Tamil Nadu,1,40723,31714,40723,9009
1362,2023-08-02,Samsung,Galaxy Book2,Business,Pune,Delhi,2,138909,94956,277818,87906
1363,2022-07-03,MSI,GF63 Thin,Business,Pune,Punjab,1,164144,136620,164144,27524
1364,2024-04-27,Lenovo,Yoga Slim 7,2-in-1,Jaipur,West Bengal,3,40580,31096,121740,28452
1365,2024-11-10,Apple,MacBook Pro 14,2-in-1,Chandigarh,Karnataka,4,47371,32783,189484,58352
1366,2024-12-17,Lenovo,IdeaPad 3,2-in-1,Pune,Tamil Nadu,5,81492,55263,407460,131145
1367,2022-09-06,Lenovo,IdeaPad 3,Student,Hyderabad,Telangana,5,136907,111976,684535,124655
1368,2023-09-07,Lenovo,Legion 5,Workstation,Pune,Maharashtra,2,65914,51463,131828,28902
1369,2026-02-05,HP,Victus 16,2-in-1,Bengaluru,Gujarat,3,43677,31986,131031,35073
1370,2023-12-19,Samsung,Galaxy Book Pro,Ultrabook,Bengaluru,Gujarat,4,76319,50224,305276,104380
1371,2023-11-21,Dell,G15,Business,Mumbai,Telangana,3,149528,120744,448584,86352
1372,2022-02-09,Dell,XPS 13,2-in-1,Pune,Tamil Nadu,5,177419,121662,887095,278785
1373,2024-04-30,MSI,Katana GF66,Student,Bengaluru,Maharashtra,2,58970,43184,117940,31572
1374,2026-01-15,Samsung,Galaxy Book3,Business,Pune,Delhi,2,54832,39835,109664,29994
1375,2023-06-08,Apple,MacBook Air M1,Workstation,Chennai,West Bengal,2,125592,95954,251184,59276
1376,2022-02-12,Asus,ROG Strix G15,Student,Kolkata,Karnataka,2,107169,76747,214338,60844
1377,2024-12-16,Dell,Inspiron 15,Ultrabook,Bengaluru,Maharashtra,5,168918,139214,844590,148520
1378,2022-09-29,Dell,XPS 13,Ultrabook,Bengaluru,Rajasthan,4,160458,126337,641832,136484
1379,2023-11-01,Acer,Aspire 7,Student,Hyderabad,Telangana,3,113966,89348,341898,73854
1380,2022-09-13,Asus,VivoBook 15,Ultrabook,Hyderabad,West Bengal,5,63705,48362,318525,76715
1381,2026-01-12,Lenovo,IdeaPad 3,Ultrabook,Chennai,Rajasthan,5,56944,45611,284720,56665
1382,2023-09-28,Asus,TUF F15,Business,Bengaluru,Gujarat,2,90895,74547,181790,32696
1383,2025-01-09,Asus,VivoBook 15,Business,Kolkata,Karnataka,1,41494,35096,41494,6398
1384,2022-12-23,HP,Pavilion 14,Ultrabook,Bengaluru,Punjab,5,164278,113937,821390,251705
1385,2022-04-07,Samsung,Galaxy Book Pro,Student,Delhi,Gujarat,1,87027,70787,87027,16240
1386,2025-11-26,Dell,XPS 13,2-in-1,Jaipur,Punjab,3,169070,112417,507210,169959
1387,2024-12-27,Asus,ROG Strix G15,Ultrabook,Delhi,West Bengal,2,138011,100979,276022,74064
1388,2025-05-10,MSI,GF63 Thin,Student,Chennai,Maharashtra,5,147904,106612,739520,206460
1389,2024-01-31,Samsung,Galaxy Book2,Ultrabook,Delhi,Maharashtra,5,121768,96283,608840,127425
1390,2022-09-03,Acer,Nitro 5,Student,Chandigarh,Punjab,1,125226,96929,125226,28297
1391,2023-11-17,Lenovo,ThinkPad E14,Workstation,Chandigarh,Telangana,1,68612,53080,68612,15532
1392,2023-04-08,MSI,Katana GF66,Business,Kolkata,Karnataka,5,55820,38189,279100,88155
1393,2025-05-10,MSI,Stealth 15M,Ultrabook,Ahmedabad,Gujarat,3,171871,116393,515613,166434
1394,2022-06-21,Samsung,Galaxy Book2,Student,Mumbai,Gujarat,1,143363,93654,143363,49709
1395,2023-09-20,Dell,XPS 13,Workstation,Jaipur,Delhi,3,94378,67550,283134,80484
1396,2022-10-22,Dell,Latitude 5420,Student,Ahmedabad,Delhi,4,76222,58219,304888,72012
1397,2023-03-05,MSI,Stealth 15M,Gaming,Hyderabad,Punjab,3,106807,71657,320421,105450
1398,2023-04-16,Samsung,Galaxy Book2,Ultrabook,Jaipur,Gujarat,4,103621,78892,414484,98916
1399,2023-10-21,Apple,MacBook Pro 14,Workstation,Pune,Karnataka,3,90798,76873,272394,41775
1400,2024-07-10,Apple,MacBook Air M1,Business,Delhi,Delhi,3,127381,83648,382143,131199
1401,2024-09-06,MSI,Stealth 15M,Student,Delhi,Telangana,1,48590,38313,48590,10277
1402,2025-02-09,HP,Pavilion 14,2-in-1,Jaipur,Telangana,2,69950,56508,139900,26884
1403,2023-12-19,Acer,Nitro 5,Workstation,Ahmedabad,Tamil Nadu,4,48272,40426,193088,31384
1404,2025-05-12,Dell,XPS 13,Gaming,Pune,Karnataka,4,76567,59616,306268,67804
1405,2022-11-27,Dell,Inspiron 15,Ultrabook,Chandigarh,West Bengal,2,65885,46477,131770,38816
1406,2024-12-30,MSI,GF63 Thin,2-in-1,Pune,Maharashtra,3,88351,59279,265053,87216
1407,2024-02-19,Asus,ROG Strix G15,Workstation,Bengaluru,Maharashtra,5,111837,85364,559185,132365
1408,2026-02-23,Samsung,Galaxy Book Pro,Business,Pune,Punjab,2,105033,87930,210066,34206
1409,2023-04-07,Acer,Nitro 5,2-in-1,Bengaluru,Maharashtra,2,121275,95120,242550,52310
1410,2023-08-17,Asus,ZenBook 14,Gaming,Delhi,Karnataka,4,43961,29894,175844,56268
1411,2022-02-19,MSI,GF63 Thin,2-in-1,Mumbai,Maharashtra,5,161989,123438,809945,192755
1412,2023-05-12,Acer,Predator Helios 300,Student,Jaipur,Telangana,2,157139,113748,314278,86782
1413,2023-09-30,Dell,G15,2-in-1,Delhi,Telangana,5,55207,42542,276035,63325
1414,2022-08-13,Dell,Latitude 5420,2-in-1,Chennai,Delhi,5,64706,50801,323530,69525
1415,2024-06-20,Apple,MacBook Pro 14,Workstation,Pune,Maharashtra,4,76060,54008,304240,88208
1416,2023-05-04,HP,Victus 16,Business,Bengaluru,Telangana,5,124938,102569,624690,111845
1417,2024-12-13,Lenovo,Yoga Slim 7,Gaming,Hyderabad,Karnataka,1,103837,87699,103837,16138
1418,2024-02-19,Lenovo,Legion 5,2-in-1,Ahmedabad,Gujarat,2,125753,89436,251506,72634
1419,2022-09-05,Acer,Nitro 5,Gaming,Chandigarh,Gujarat,4,52859,41721,211436,44552
1420,2022-01-20,Apple,MacBook Pro 16,Student,Delhi,Gujarat,1,141911,111274,141911,30637
1421,2024-04-29,Lenovo,IdeaPad 3,Student,Pune,Tamil Nadu,5,124033,93119,620165,154570
1422,2025-07-03,HP,EliteBook 840,Gaming,Kolkata,Delhi,2,178108,130729,356216,94758
1423,2023-07-23,Samsung,Galaxy Book3,Workstation,Chandigarh,Rajasthan,1,179859,139794,179859,40065
1424,2022-05-04,Dell,G15,Ultrabook,Mumbai,Karnataka,4,40200,27023,160800,52708
1425,2022-06-21,Acer,Aspire 7,Workstation,Pune,Karnataka,2,127050,101793,254100,50514
1426,2022-09-08,Asus,VivoBook 15,Student,Mumbai,Gujarat,2,131387,106160,262774,50454
1427,2023-08-18,Samsung,Galaxy Book3,Workstation,Ahmedabad,Punjab,4,170893,132891,683572,152008
1428,2022-10-19,Dell,G15,Ultrabook,Bengaluru,Delhi,2,119466,100017,238932,38898
1429,2026-02-14,Acer,Predator Helios 300,Ultrabook,Bengaluru,Rajasthan,4,66432,55817,265728,42460
1430,2022-07-07,Lenovo,Yoga Slim 7,Ultrabook,Chennai,Telangana,3,56948,39061,170844,53661
1431,2022-05-22,HP,Pavilion 14,Student,Pune,Karnataka,1,134484,109789,134484,24695
1432,2025-11-22,MSI,GF63 Thin,Ultrabook,Delhi,Maharashtra,2,68437,55457,136874,25960
1433,2023-12-08,Apple,MacBook Air M2,Student,Mumbai,Rajasthan,4,66482,51252,265928,60920
1434,2022-10-26,HP,Envy x360,Workstation,Delhi,Karnataka,2,40884,33938,81768,13892
1435,2022-04-22,Samsung,Galaxy Book2,Ultrabook,Chennai,Karnataka,5,119916,81941,599580,189875
1436,2022-08-30,Lenovo,Legion 5,Ultrabook,Chennai,West Bengal,4,120664,90908,482656,119024
1437,2023-06-14,HP,Envy x360,Gaming,Jaipur,Telangana,2,120740,84035,241480,73410
1438,2022-02-21,MSI,Stealth 15M,Ultrabook,Pune,Telangana,3,118505,93229,355515,75828
1439,2022-11-20,Acer,Aspire 7,Gaming,Chennai,Maharashtra,1,162135,107360,162135,54775
1440,2025-06-19,Acer,Swift 3,Workstation,Delhi,Maharashtra,2,174101,134678,348202,78846
1441,2024-08-05,Dell,Inspiron 15,Gaming,Ahmedabad,West Bengal,4,159179,125758,636716,133684
1442,2025-03-12,Apple,MacBook Air M1,2-in-1,Pune,Rajasthan,5,42824,31241,214120,57915
1443,2022-12-21,HP,Pavilion 14,Student,Hyderabad,Karnataka,5,169653,126771,848265,214410
1444,2025-04-01,Dell,G15,Student,Chennai,Gujarat,3,83328,58955,249984,73119
1445,2022-11-26,Samsung,Galaxy Book3,Student,Hyderabad,Telangana,2,83836,56608,167672,54456
1446,2022-11-17,Lenovo,Yoga Slim 7,Workstation,Delhi,Tamil Nadu,5,111587,88923,557935,113320
1447,2025-03-30,HP,Envy x360,Business,Mumbai,Karnataka,3,73368,59151,220104,42651
1448,2025-12-22,MSI,Katana GF66,Gaming,Ahmedabad,Telangana,2,91904,63638,183808,56532
1449,2022-08-12,HP,Victus 16,Student,Bengaluru,Maharashtra,2,143175,120138,286350,46074
1450,2022-01-04,Samsung,Galaxy Book2,Ultrabook,Mumbai,West Bengal,5,110094,93204,550470,84450
1451,2024-09-11,Samsung,Galaxy Book3,Workstation,Ahmedabad,Tamil Nadu,5,48328,41021,241640,36535
1452,2023-12-23,Acer,Swift 3,Ultrabook,Hyderabad,Karnataka,1,116626,97503,116626,19123
1453,2024-10-09,Samsung,Galaxy Book Pro,Ultrabook,Kolkata,Gujarat,1,101756,85039,101756,16717
1454,2022-01-12,MSI,Katana GF66,Gaming,Jaipur,West Bengal,3,145654,121146,436962,73524
1455,2025-11-28,Acer,Swift 3,2-in-1,Chennai,West Bengal,4,46837,32964,187348,55492
1456,2022-07-25,HP,Victus 16,Workstation,Chandigarh,Gujarat,3,130708,103981,392124,80181
1457,2025-08-13,Asus,ROG Strix G15,Gaming,Chennai,Karnataka,4,88698,60257,354792,113764
1458,2025-02-20,Dell,Inspiron 15,Business,Delhi,Punjab,5,64262,50566,321310,68480
1459,2023-02-02,MSI,Stealth 15M,2-in-1,Delhi,Rajasthan,1,90604,70307,90604,20297
1460,2024-12-04,Asus,ROG Strix G15,2-in-1,Delhi,West Bengal,1,179304,119368,179304,59936
1461,2023-06-29,Lenovo,Yoga Slim 7,Gaming,Chandigarh,Gujarat,3,112417,87880,337251,73611
1462,2025-12-23,Dell,Latitude 5420,Gaming,Hyderabad,West Bengal,3,158534,133198,475602,76008
1463,2024-07-24,Apple,MacBook Pro 16,Gaming,Delhi,Tamil Nadu,1,104943,86899,104943,18044
1464,2023-10-25,Asus,TUF F15,Business,Pune,Delhi,2,160285,115240,320570,90090
1465,2023-01-20,HP,EliteBook 840,Workstation,Chennai,Gujarat,1,166981,108577,166981,58404
1466,2026-01-25,Apple,MacBook Air M1,Business,Delhi,Gujarat,1,54302,36381,54302,17921
1467,2022-12-01,MSI,Stealth 15M,Student,Jaipur,Delhi,1,152342,110193,152342,42149
1468,2025-04-10,Asus,ROG Strix G15,2-in-1,Ahmedabad,Delhi,4,155883,109770,623532,184452
1469,2023-12-10,MSI,GF63 Thin,Business,Bengaluru,Punjab,2,106471,87595,212942,37752
1470,2025-05-07,HP,EliteBook 840,Student,Chennai,West Bengal,3,79584,63834,238752,47250
1471,2025-10-13,Samsung,Galaxy Book Pro,Student,Delhi,Delhi,5,68269,44730,341345,117695
1472,2023-12-22,Dell,XPS 13,2-in-1,Chennai,Rajasthan,5,119776,94187,598880,127945
1473,2025-10-24,Lenovo,IdeaPad 3,Business,Jaipur,Punjab,2,85039,57323,170078,55432
1474,2025-09-01,HP,EliteBook 840,2-in-1,Ahmedabad,Rajasthan,3,176331,147108,528993,87669
1475,2025-12-17,Asus,ZenBook 14,Business,Pune,Tamil Nadu,2,178596,144489,357192,68214
1476,2025-06-03,HP,Victus 16,Ultrabook,Ahmedabad,Delhi,2,52801,35066,105602,35470
1477,2024-12-22,Dell,XPS 13,Student,Mumbai,Maharashtra,3,144878,111549,434634,99987
1478,2023-12-15,Samsung,Galaxy Book Pro,Student,Kolkata,Tamil Nadu,4,112848,95247,451392,70404
1479,2023-09-10,Acer,Aspire 7,Gaming,Delhi,West Bengal,1,50036,39214,50036,10822
1480,2025-08-09,MSI,Stealth 15M,Ultrabook,Bengaluru,Gujarat,4,178055,124006,712220,216196
1481,2025-06-17,Acer,Nitro 5,2-in-1,Kolkata,Telangana,4,142704,119186,570816,94072
1482,2023-03-16,Dell,Latitude 5420,Workstation,Jaipur,Maharashtra,3,87786,63135,263358,73953
1483,2024-12-23,Asus,ROG Strix G15,Ultrabook,Chandigarh,Telangana,5,85364,66189,426820,95875
1484,2022-11-21,Samsung,Galaxy Book2,Gaming,Chennai,West Bengal,5,131815,111026,659075,103945
1485,2025-01-13,Lenovo,ThinkPad E14,Workstation,Chandigarh,Rajasthan,3,105557,86975,316671,55746
1486,2022-02-21,MSI,Stealth 15M,Student,Kolkata,Punjab,2,119848,100891,239696,37914
1487,2022-11-13,HP,Envy x360,Gaming,Pune,Tamil Nadu,5,95144,79188,475720,79780
1488,2023-09-22,MSI,GF63 Thin,Business,Jaipur,Telangana,1,147949,99027,147949,48922
1489,2024-09-02,Acer,Nitro 5,Workstation,Chandigarh,Tamil Nadu,1,169284,138299,169284,30985
1490,2025-03-09,Acer,Swift 3,Gaming,Chandigarh,Tamil Nadu,4,76027,51112,304108,99660
1491,2023-05-12,Samsung,Galaxy Book2,Business,Chandigarh,Gujarat,4,113086,89326,452344,95040
1492,2024-01-28,Lenovo,ThinkPad E14,Business,Bengaluru,Rajasthan,1,51995,41762,51995,10233
1493,2025-05-09,Dell,Latitude 5420,2-in-1,Chandigarh,Gujarat,5,135158,106231,675790,144635
1494,2024-02-22,Dell,Inspiron 15,Gaming,Chandigarh,Gujarat,1,146885,99205,146885,47680
1495,2025-06-03,Apple,MacBook Pro 16,Ultrabook,Bengaluru,Karnataka,4,137606,100949,550424,146628
1496,2023-11-04,Dell,XPS 13,Ultrabook,Bengaluru,Karnataka,4,116552,94414,466208,88552
1497,2025-02-24,Lenovo,Legion 5,Ultrabook,Delhi,Rajasthan,3,67974,51147,203922,50481
1498,2022-01-06,Samsung,Galaxy Book Pro,Ultrabook,Pune,Rajasthan,5,83213,63960,416065,96265
1499,2024-08-22,Apple,MacBook Air M1,Ultrabook,Jaipur,Gujarat,4,157224,118829,628896,153580
1500,2025-05-18,Acer,Aspire 7,Student,Chennai,Tamil Nadu,5,105703,79860,528515,129215
1501,2022-01-21,Samsung,Galaxy Book Pro,2-in-1,Pune,West Bengal,2,92570,72955,185140,39230
1502,2022-03-12,Lenovo,IdeaPad 3,Workstation,Bengaluru,Telangana,1,72990,55634,72990,17356
1503,2024-08-27,Asus,VivoBook 15,Gaming,Kolkata,Tamil Nadu,5,73101,51042,365505,110295
1504,2025-02-05,Lenovo,IdeaPad 3,Workstation,Hyderabad,Rajasthan,4,176535,130486,706140,184196
1505,2024-05-11,Dell,Latitude 5420,Business,Chennai,Maharashtra,3,158663,105891,475989,158316
1506,2024-04-29,Samsung,Galaxy Book Pro,Gaming,Ahmedabad,Tamil Nadu,1,171720,119757,171720,51963
1507,2023-05-04,Acer,Nitro 5,2-in-1,Chennai,Karnataka,3,65406,42840,196218,67698
1508,2022-03-19,MSI,GF63 Thin,Gaming,Bengaluru,Punjab,5,96107,63643,480535,162320
1509,2025-04-13,Acer,Swift 3,Workstation,Jaipur,Maharashtra,2,89421,70707,178842,37428
1510,2023-03-26,MSI,GF63 Thin,Business,Mumbai,West Bengal,2,57670,38894,115340,37552
1511,2024-02-10,MSI,Stealth 15M,Student,Hyderabad,Tamil Nadu,3,178198,144788,534594,100230
1512,2023-03-06,HP,Victus 16,Ultrabook,Bengaluru,Rajasthan,2,71758,51726,143516,40064
1513,2024-05-05,HP,Pavilion 14,Workstation,Kolkata,Maharashtra,2,174948,114780,349896,120336
1514,2024-02-19,MSI,Stealth 15M,Student,Ahmedabad,Maharashtra,3,145654,118451,436962,81609
1515,2025-02-05,MSI,GF63 Thin,Student,Chandigarh,Tamil Nadu,5,170262,113206,851310,285280
1516,2024-01-10,Acer,Aspire 7,Business,Mumbai,Karnataka,5,125840,91287,629200,172765
1517,2022-01-02,Samsung,Galaxy Book Pro,Workstation,Jaipur,Telangana,4,63631,47961,254524,62680
1518,2023-12-03,Dell,Latitude 5420,Business,Kolkata,Telangana,1,92203,71105,92203,21098
1519,2023-09-23,Acer,Predator Helios 300,Business,Mumbai,Gujarat,3,97818,79457,293454,55083
1520,2025-11-30,HP,Pavilion 14,Business,Chennai,Delhi,2,40858,28825,81716,24066
1521,2023-03-15,Samsung,Galaxy Book Pro,2-in-1,Chandigarh,West Bengal,1,129458,105403,129458,24055
1522,2024-04-01,HP,Victus 16,2-in-1,Chandigarh,Tamil Nadu,3,131377,106862,394131,73545
1523,2023-03-16,Dell,Latitude 5420,Business,Pune,Karnataka,2,66865,53001,133730,27728
1524,2024-12-02,Apple,MacBook Pro 16,Ultrabook,Bengaluru,Tamil Nadu,5,101616,69691,508080,159625
1525,2022-03-06,Acer,Swift 3,Student,Chandigarh,Maharashtra,3,172927,117819,518781,165324
1526,2025-10-20,Dell,G15,Student,Pune,Punjab,4,73374,54666,293496,74832
1527,2022-02-25,Samsung,Galaxy Book Pro,Ultrabook,Delhi,West Bengal,3,106128,69892,318384,108708
1528,2023-08-30,Dell,XPS 13,Gaming,Mumbai,Telangana,3,50849,36406,152547,43329
1529,2024-04-26,MSI,GF63 Thin,Business,Bengaluru,Tamil Nadu,3,121642,98130,364926,70536
1530,2026-01-16,Dell,XPS 13,Ultrabook,Bengaluru,Gujarat,1,109384,76669,109384,32715
1531,2023-08-06,HP,Victus 16,Gaming,Chandigarh,Rajasthan,4,98982,68972,395928,120040
1532,2025-04-17,Apple,MacBook Air M1,Student,Hyderabad,West Bengal,4,125493,100382,501972,100444
1533,2023-05-01,Lenovo,IdeaPad 3,Workstation,Delhi,Karnataka,5,147340,112772,736700,172840
1534,2022-08-10,MSI,Stealth 15M,2-in-1,Hyderabad,Karnataka,3,138596,103887,415788,104127
1535,2025-10-20,Apple,MacBook Air M2,Workstation,Hyderabad,West Bengal,1,144253,113056,144253,31197
1536,2022-08-01,Dell,Latitude 5420,Gaming,Chandigarh,Delhi,2,62223,44839,124446,34768
1537,2024-09-17,Lenovo,Yoga Slim 7,Gaming,Delhi,Karnataka,1,130437,100117,130437,30320
1538,2025-03-13,Asus,TUF F15,Workstation,Pune,Rajasthan,3,51817,42860,155451,26871
1539,2024-07-14,Acer,Swift 3,Workstation,Pune,Delhi,5,96666,71498,483330,125840
1540,2025-10-16,Lenovo,Yoga Slim 7,Business,Jaipur,Delhi,2,148280,124233,296560,48094
1541,2022-04-30,Samsung,Galaxy Book Pro,Student,Hyderabad,Tamil Nadu,2,76133,51792,152266,48682
1542,2024-11-02,Asus,ROG Strix G15,Student,Jaipur,Gujarat,1,49992,39215,49992,10777
1543,2025-04-08,Acer,Predator Helios 300,Ultrabook,Chennai,Karnataka,4,55951,43396,223804,50220
1544,2023-08-15,HP,EliteBook 840,Student,Pune,Punjab,5,164873,114045,824365,254140
1545,2024-12-06,Asus,VivoBook 15,Student,Hyderabad,Tamil Nadu,4,83876,68077,335504,63196
1546,2023-04-29,Dell,Inspiron 15,Gaming,Jaipur,Maharashtra,4,94187,78974,376748,60852
1547,2022-06-26,Samsung,Galaxy Book Pro,Gaming,Jaipur,Telangana,1,42597,29695,42597,12902
1548,2023-07-07,MSI,GF63 Thin,Ultrabook,Mumbai,Gujarat,5,86498,65767,432490,103655
1549,2025-08-15,Samsung,Galaxy Book Pro,2-in-1,Delhi,Telangana,2,47407,39760,94814,15294
1550,2025-06-05,HP,Victus 16,Gaming,Jaipur,West Bengal,4,145803,109197,583212,146424
1551,2023-03-15,Lenovo,Legion 5,Student,Hyderabad,Telangana,3,146341,123791,439023,67650
1552,2023-07-19,MSI,GF63 Thin,Workstation,Jaipur,Karnataka,1,149403,122096,149403,27307
1553,2024-03-28,HP,Pavilion 14,Gaming,Mumbai,Maharashtra,5,46018,35552,230090,52330
1554,2022-01-14,Asus,ZenBook 14,2-in-1,Jaipur,Maharashtra,1,130666,89071,130666,41595
1555,2024-02-01,Lenovo,Legion 5,Business,Jaipur,West Bengal,4,92399,77053,369596,61384
1556,2025-11-10,Acer,Swift 3,Ultrabook,Bengaluru,Telangana,2,150089,117961,300178,64256
1557,2025-08-12,Apple,MacBook Pro 16,Business,Mumbai,Telangana,2,149155,126492,298310,45326
1558,2025-01-05,Apple,MacBook Air M1,2-in-1,Mumbai,Tamil Nadu,3,130518,106242,391554,72828
1559,2022-08-15,Apple,MacBook Pro 14,Workstation,Mumbai,West Bengal,4,85320,61463,341280,95428
1560,2023-08-06,Acer,Nitro 5,Student,Chandigarh,Karnataka,5,99431,65874,497155,167785
1561,2026-01-13,Dell,XPS 13,Ultrabook,Chandigarh,Tamil Nadu,2,147608,103072,295216,89072
1562,2023-08-21,Asus,VivoBook 15,2-in-1,Mumbai,Gujarat,2,178025,136659,356050,82732
1563,2023-07-03,Asus,VivoBook 15,Gaming,Delhi,Telangana,3,82100,68573,246300,40581
1564,2025-07-20,Lenovo,Yoga Slim 7,Ultrabook,Delhi,Telangana,4,85929,61128,343716,99204
1565,2022-03-03,HP,Victus 16,Workstation,Bengaluru,Tamil Nadu,4,78518,66087,314072,49724
1566,2024-11-22,Apple,MacBook Pro 14,Gaming,Kolkata,Gujarat,4,52776,42484,211104,41168
1567,2023-08-25,Samsung,Galaxy Book3,Gaming,Chennai,Tamil Nadu,1,42324,28033,42324,14291
1568,2024-11-06,HP,Victus 16,Gaming,Delhi,Telangana,1,101314,81170,101314,20144
1569,2025-01-20,Acer,Predator Helios 300,Workstation,Pune,Delhi,2,87926,57633,175852,60586
1570,2024-09-05,Asus,TUF F15,Ultrabook,Chandigarh,West Bengal,3,81122,62189,243366,56799
1571,2024-08-06,Dell,Inspiron 15,Gaming,Mumbai,Maharashtra,2,74193,48965,148386,50456
1572,2025-02-16,Asus,VivoBook 15,Gaming,Ahmedabad,Karnataka,5,55772,40695,278860,75385
1573,2023-10-27,Dell,Latitude 5420,2-in-1,Kolkata,Maharashtra,5,152798,113339,763990,197295
1574,2023-02-12,Lenovo,IdeaPad 3,Ultrabook,Mumbai,Tamil Nadu,5,80695,57688,403475,115035
1575,2022-03-14,Acer,Nitro 5,Ultrabook,Mumbai,Delhi,3,47136,36553,141408,31749
1576,2024-08-23,HP,EliteBook 840,Gaming,Delhi,Gujarat,1,91697,73032,91697,18665
1577,2023-02-11,Acer,Aspire 7,Gaming,Ahmedabad,Maharashtra,2,99427,67070,198854,64714
1578,2023-09-08,MSI,Katana GF66,Gaming,Chandigarh,Telangana,3,144245,110102,432735,102429
1579,2024-08-20,Samsung,Galaxy Book Pro,Business,Bengaluru,Karnataka,3,78278,53501,234834,74331
1580,2022-02-23,Acer,Swift 3,Gaming,Ahmedabad,Karnataka,4,165251,121719,661004,174128
1581,2023-11-24,Samsung,Galaxy Book3,Student,Ahmedabad,Telangana,2,157580,119108,315160,76944
1582,2022-02-28,Lenovo,ThinkPad E14,Student,Delhi,Gujarat,4,123283,103317,493132,79864
1583,2025-07-03,HP,Victus 16,Business,Pune,Rajasthan,3,66478,50516,199434,47886
1584,2024-04-14,Dell,Inspiron 15,Business,Chennai,Karnataka,1,130461,104956,130461,25505
1585,2023-01-20,Dell,G15,2-in-1,Hyderabad,Tamil Nadu,3,44653,31181,133959,40416
1586,2022-11-19,Asus,ZenBook 14,Gaming,Pune,Tamil Nadu,1,176072,128802,176072,47270
